"metric_month","user_id","cohort_month","User Language","User Age","Game Name","MRR","Paid Users Count","New MRR","Is New Paid User","Expansion MRR","Contraction MRR","Churned Users Count","Churned Revenue"
2022-08-01,VzxrkGURuahRUx/43mjAFQ==,2022-07-01,uk,37,game 3,39.48,1,0,0,22.32,0,1,-39.48
2022-08-01,wA+Rd++M6EKUppqQeb+pTw==,2022-08-01,uk,20,game 3,15.6,1,15.6,1,0,0,0,0
2022-08-01,wDXJbTe2RLmAMKsPm5zZDg==,2022-05-01,ru,17,game 3,103.71,1,0,0,26.79,0,0,0
2022-08-01,WMcncRFNp4e91e/Y3CwEvQ==,2022-07-01,uk,23,game 3,41.16,1,0,0,27.12,0,0,0
2022-08-01,WSQTlRZJRg4Rb+rqe56nJg==,2022-06-01,uk,26,game 3,26.31,1,0,0,0,-7.44,0,0
2022-08-01,xiXTXOEbWU+HnGOUmgc9/w==,2022-03-01,uk,20,game 3,13.47,1,0,0,0,-32.28,1,-13.47
2022-08-01,xnLJlU804PSS9tXKmm7gZQ==,2022-04-01,ru,21,game 3,12.6,1,0,0,0,-43.74,0,0
2022-08-01,+XPKfmhBmI2NdGQ96Iaysg==,2022-07-01,uk,38,game 3,18.48,1,0,0,0,-12.66,0,0
2022-08-01,xSi5UajdkNHXppWOTm6g8w==,2022-07-01,uk,20,game 3,91.56,1,0,0,52.35,0,0,0
2022-08-01,xt/PY4N2zkZQgtlZ9Cg82w==,2022-06-01,ru,24,game 3,17.46,1,0,0,0,-89.85,0,0
2022-08-01,xVwGwMaEG1yZydv5VIfEQA==,2022-05-01,uk,22,game 3,17.94,1,0,0,2.07,0,0,0
2022-08-01,yH7KH2AG/PGgQiNV7uTTGg==,2022-08-01,ru,19,game 3,14.88,1,14.88,1,0,0,1,-14.88
2022-08-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-07-01,uk,28,game 3,30.39,1,0,0,15.75,0,0,0
2022-08-01,Y/nf8iBu/UCaNAuIRRjVwA==,2022-03-01,uk,15,game 3,34.86,1,0,0,0,-28.77,0,0
2022-08-01,ytNOQh7e6qNGQNC0T3RBxw==,2022-07-01,ru,26,game 3,40.83,1,0,0,26.7,0,0,0
2022-08-01,zeu++qOqokuGcT0ghN97bQ==,2022-08-01,ru,34,game 3,59.34,1,59.34,1,0,0,1,-59.34
2022-08-01,ZgTMXDOYCQOiAw4VI8H7AA==,2022-06-01,uk,25,game 3,90.63,1,0,0,69,0,0,0
2022-08-01,ZmjMhgyYl6o8iFq964FEWg==,2022-03-01,ru,17,game 3,81.84,1,0,0,63.09,0,0,0
2022-08-01,ZmnZeh2zth0OyQaAzd6eTA==,2022-08-01,uk,41,game 3,13.74,1,13.74,1,0,0,1,-13.74
2022-08-01,zmZPan/KZoyrIR2r/SvLdA==,2022-05-01,ru,15,game 3,74.31,1,0,0,3.42,0,0,0
2022-08-01,zSepnWFgLH0tQb1s4mxKZQ==,2022-03-01,uk,24,game 3,36.18,1,0,0,21.78,0,0,0
2022-08-01,ZU1vF9G4TjB+iEZ001MU3g==,2022-06-01,ru,29,game 3,23.1,1,0,0,0.9,0,1,-23.1
2022-09-01,"06RPvlsFPCmM9ag+iSM/Ag==",2022-04-01,ru,34,game 3,48.72,1,0,0,29.82,0,0,0
2022-09-01,"0A5RkQrm+GBgG7KSFk/xhw==",2022-05-01,uk,31,game 3,35.49,1,0,0,0,-5.34,0,0
2022-09-01,"0afix9qVNfU3GJY1n0QGkw==",2022-09-01,uk,25,game 3,32.28,1,32.28,1,0,0,0,0
2022-09-01,"1BBMagZRq/39AV1l2rm4Iw==",2022-08-01,ru,23,game 3,34.8,1,0,0,0,-54.24,0,0
2022-09-01,"1jx1AjqUwE9sbCyafQnUNQ==",2022-06-01,ru,25,game 3,13.71,1,0,0,0,-7.47,0,0
2022-09-01,"1KzlDBp5hORL7Y5PBaB+0g==",2022-09-01,uk,22,game 3,58.2,1,58.2,1,0,0,0,0
2022-09-01,"1tIsLi6U0zW1RIuaViNanA==",2022-09-01,uk,20,game 3,33.36,1,33.36,1,0,0,0,0
2022-09-01,"2KL9Q4TKLCcD4cngwhx6Dg==",2022-09-01,ru,18,game 3,14.04,1,14.04,1,0,0,0,0
2022-09-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",2022-04-01,uk,23,game 3,12.12,1,0,0,0,-25.98,0,0
2022-09-01,"3iITAz/ADjFv3PDTgTjxSg==",2022-03-01,ru,16,game 3,18.72,1,0,0,0,-78.36,1,-18.72
2022-09-01,"3KHhqZr7/1n2+bTP13WuXA==",2022-06-01,uk,16,game 3,48.27,1,0,0,28.08,0,0,0
2022-09-01,"3Whh6FLR1MSfsuHKVdCEYQ==",2022-04-01,uk,21,game 3,19.74,1,0,0,2.58,0,1,-19.74
2022-09-01,"3Xuq0acIoGEgw19qflIoog==",2022-06-01,uk,25,game 3,34.32,1,0,0,14.46,0,0,0
2022-09-01,"4b7l8C489HEJirtoe7xtFg==",2022-03-01,uk,20,game 3,18.24,1,0,0,1.68,0,1,-18.24
2022-09-01,"4btLP2zvi8eBV0t08fdkKQ==",2022-03-01,ru,20,game 3,23.34,1,0,0,0,-24.57,1,-23.34
2022-09-01,"4EiWC2ewiX2A7i9NuBAefQ==",2022-09-01,uk,18,game 3,18.69,1,18.69,1,0,0,0,0
2022-09-01,"5n2VR2SS79K3vJ0/V2A8RQ==",2022-08-01,ru,27,game 3,32.04,1,0,0,0,-15.09,1,-32.04
2022-09-01,"6We7zBO7mVbNxGEl/xPKVg==",2022-05-01,uk,19,game 3,41.55,1,0,0,19.68,0,0,0
2022-09-01,"72brUr/DKItStlTen5pHYg==",2022-03-01,uk,24,game 3,18.3,1,0,0,0,-12.33,0,0
2022-09-01,"75lEf3nSWLSf6GncqhR9gQ==",2022-03-01,ru,22,game 3,13.8,1,0,0,0,-35.43,1,-13.8
2022-09-01,"787jk0VnxM8/sv/0TkvO6A==",2022-03-01,uk,20,game 3,50.61,1,0,0,0,-25.68,0,0
2022-09-01,"7BqUeLmbiug63XrWs2+ZQQ==",2022-07-01,ru,15,game 3,14.01,1,0,0,0,-18.93,0,0
2022-09-01,"7ew71UmoMb73L41PM/YL/w==",2022-05-01,uk,17,game 3,45.15,1,0,0,4.41,0,0,0
2022-09-01,"7GCGwypiXsxGxetp6/KmnA==",2022-08-01,uk,31,game 3,63.3,1,0,0,33.09,0,1,-63.3
2022-09-01,"7GE5h/3N3lcro3K9T3aujw==",2022-03-01,ru,32,game 3,90.87,1,0,0,0,-13.83,0,0
2022-09-01,"7luG+f1d+Ri4AjeMbFR1Xw==",2022-04-01,uk,29,game 3,15.06,1,0,0,0,-1.86,1,-15.06
2022-09-01,"7SeM1pmnTTTXfhI+x3ldng==",2022-03-01,ru,22,game 3,22.71,1,0,0,0,-32.85,0,0
2022-09-01,"7vnYIRqjBNlAyBbtPg02tQ==",2022-07-01,uk,21,game 3,73.29,1,0,0,0,-8.79,0,0
2022-09-01,"7YaJfLI3RPGUEN2esrQxsQ==",2022-09-01,ru,15,game 3,35.28,1,35.28,1,0,0,1,-35.28
2022-09-01,"7zai/c69uF/NhB95HgKuYw==",2022-07-01,uk,16,game 3,48.48,1,0,0,0,-26.67,0,0
2022-09-01,"8ncYOMYXeKDelzX40EnuLA==",2022-07-01,uk,19,game 3,35.61,1,0,0,0,-123.15,1,-35.61
2022-09-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",2022-05-01,ru,24,game 3,15.63,1,0,0,0,-30.66,0,0
2022-09-01,A1qVjssGQ+ZUWZu3Z5DzTA==,2022-03-01,uk,24,game 3,19.56,1,0,0,4.35,0,0,0
2022-09-01,ABuPH1LovAomZwU+2iw0Lw==,2022-08-01,uk,18,game 3,19.56,1,0,0,0,-31.44,1,-19.56
2022-09-01,An7gG7hfETivAjfokQv3Ww==,2022-07-01,uk,23,game 3,47.52,1,0,0,0,-43.47,0,0
2022-09-01,AN9at3LlvDamqXq8dvHD4w==,2022-03-01,ru,24,game 3,63.93,1,0,0,20.7,0,0,0
2022-09-01,aujnuJ9eBYK+yGF15TtUkw==,2022-09-01,en,35,game 2,33.57,1,33.57,1,0,0,0,0
2022-09-01,AuJNw7SH8b7lM4j46bNr8A==,2022-09-01,en,28,game 3,18.33,1,18.33,1,0,0,0,0
2022-09-01,B4b6v6eUHvAVOeAQk6EEiw==,2022-03-01,ru,23,game 3,44.67,1,0,0,0,-20.13,0,0
2022-09-01,b6lW5fOrJiJUE7dwhEp9VQ==,2022-05-01,ru,17,game 3,18.24,1,0,0,0,-55.14,0,0
2022-09-01,bBOj8UKjraXzMIPrGBdCrQ==,2022-08-01,uk,28,game 3,29.07,1,0,0,1.47,0,0,0
2022-09-01,Bcs3CbYx2EpbL9otxlEUmg==,2022-03-01,uk,18,game 3,76.02,1,0,0,2.64,0,0,0
2022-09-01,BDvlXttM/hbupcLic+5ZWg==,2022-05-01,uk,29,game 3,41.55,1,0,0,27.96,0,0,0
2022-09-01,BE42Fj9cBAbbch80IpA8Dw==,2022-09-01,uk,30,game 3,15.57,1,15.57,1,0,0,0,0
2022-09-01,BJlqmsfEshc/QjsD7VgEjg==,2022-04-01,ru,18,game 3,21.51,1,0,0,0,-92.25,1,-21.51
2022-09-01,BLnx9pj0y+SVkckLR/01qw==,2022-09-01,uk,25,game 3,41.55,1,41.55,1,0,0,0,0
2022-09-01,BOcGlFXXESDUbttxDzQIQw==,2022-08-01,uk,32,game 3,99.45,1,0,0,11.16,0,0,0
2022-09-01,bZDMuXKM3RFajmZa/yIpsw==,2022-09-01,uk,23,game 3,14.55,1,14.55,1,0,0,0,0
2022-09-01,c5qsNfxhW80Ws3aBXDa1nA==,2022-08-01,uk,18,game 3,71.82,1,0,0,56.04,0,0,0
2022-09-01,CfgvA7ntuRJL/qdscwgMVw==,2022-09-01,ru,24,game 3,43.83,1,43.83,1,0,0,1,-43.83
2022-09-01,cOCixiBbcAHemYgbNdoTcw==,2022-07-01,uk,20,game 3,42.81,1,0,0,0,-25.23,0,0
2022-09-01,crKNTIblJ0113SKEtSJQHw==,2022-05-01,uk,16,game 3,51.57,1,0,0,11.1,0,0,0
2022-09-01,cv6g2/jSkR+FwO58WY85DQ==,2022-08-01,uk,20,game 3,30.72,1,0,0,0,-24.75,1,-30.72
2022-09-01,d7kiN4CYGndV2/L4yQeZ4g==,2022-08-01,ru,19,game 3,26.64,1,0,0,0,-15.96,0,0
2022-09-01,D9Bdgp+w/syZMU61LudzFQ==,2022-08-01,uk,19,game 3,21.06,1,0,0,4.65,0,1,-21.06
2022-09-01,DAMO0tILVRlXZhYONdvs0Q==,2022-06-01,uk,15,game 3,54.15,1,0,0,5.94,0,0,0
2022-09-01,Dbff3x5cRk6/tUY3WQdzFQ==,2022-04-01,uk,21,game 3,64.08,1,0,0,17.37,0,1,-64.08
2022-09-01,DcYWdg5xq9/5Yd7SaaVhZw==,2022-08-01,uk,32,game 3,13.14,1,0,0,0,-16.35,1,-13.14
2022-09-01,DorDcyqBWMg5IEaflqn5Xw==,2022-04-01,ru,23,game 3,85.05,1,0,0,26.13,0,1,-85.05
2022-09-01,dpfu6t8G4blqMn55KM8bSg==,2022-04-01,uk,16,game 3,61.56,1,0,0,0,-30.57,0,0
2022-09-01,dSGXNzIxO3joRVr1Eem+WQ==,2022-09-01,uk,29,game 3,15.72,1,15.72,1,0,0,0,0
2022-09-01,dVTYjVpXbOM/sOgCq4CV0g==,2022-08-01,uk,25,game 3,127.2,1,0,0,85.89,0,0,0
2022-09-01,dxXTsxsoGNYPn+1rVBAUww==,2022-08-01,uk,33,game 3,16.05,1,0,0,2.07,0,0,0
2022-09-01,e/6IajqZ922YY1rh2ErMJQ==,2022-06-01,en,25,game 3,70.14,1,0,0,0,-8.25,0,0
2022-09-01,eCd4MBHIR4qUWapg05TFLQ==,2022-04-01,ru,18,game 3,22.92,1,0,0,0,-17.22,0,0
2022-09-01,Ej00UDBb0OBlQliAnSIp+g==,2022-09-01,uk,15,game 3,42.54,1,42.54,1,0,0,1,-42.54
2022-09-01,eLWkkjmSeHVGjb9tp+CJpQ==,2022-07-01,uk,19,game 3,31.29,1,0,0,0,-30.66,1,-31.29
2022-09-01,eoqO46DzxSrKA2rredUNyQ==,2022-06-01,uk,24,game 3,13.89,1,0,0,0,-29.82,0,0
2022-09-01,EPRgsEIjWdzmRbzsHZ48zg==,2022-09-01,uk,25,game 3,62.16,1,62.16,1,0,0,0,0
2022-09-01,er3/fOrRpmyqiRaC0CaFcg==,2022-05-01,uk,21,game 3,57.27,1,0,0,0,-8.25,1,-57.27
2022-09-01,F03P4YcFbbtcWUlujjIQmQ==,2022-07-01,ru,20,game 3,79.08,1,0,0,41.85,0,0,0
2022-09-01,f9cWBjiN4c8lXAkBhdqK6Q==,2022-09-01,uk,21,game 3,23.13,1,23.13,1,0,0,0,0
2022-09-01,FbbhrtuL39vfmatF2ObVfA==,2022-09-01,uk,16,game 3,42.6,1,42.6,1,0,0,0,0
2022-09-01,FfphIhReAA2romBynjqxqw==,2022-09-01,uk,19,game 3,70.8,1,70.8,1,0,0,1,-70.8
2022-09-01,FgwYf9VO+gnaxZ7EXY0CkQ==,2022-09-01,uk,39,game 3,14.88,1,14.88,1,0,0,1,-14.88
2022-09-01,FLqAK4qKiMkvlLBgGwbBnQ==,2022-05-01,ru,31,game 3,44.7,1,0,0,0,-8.58,0,0
2022-09-01,Fqu+/F0rn1G4YP3f3yHA1Q==,2022-04-01,uk,21,game 3,29.34,1,0,0,0,-7.32,0,0
2022-09-01,fuL+cD0zV6Gn4ypTYmXUgw==,2022-07-01,uk,16,game 3,96.66,1,0,0,39.06,0,0,0
2022-09-01,fvYhEtD56gROaXqCi9/z/Q==,2022-07-01,uk,19,game 3,52.32,1,0,0,0,-80.73,0,0
2022-09-01,G073LR6lQoatStpZMzNVOQ==,2022-09-01,uk,25,game 3,35.1,1,35.1,1,0,0,0,0
2022-09-01,G9053rs6jbKItKUhrUdLew==,2022-07-01,uk,27,game 3,64.95,1,0,0,23.01,0,1,-64.95
2022-09-01,GEAVJz1gd3SThbDZR01fcA==,2022-04-01,uk,14,game 3,60.06,1,0,0,0,-15.3,0,0
2022-09-01,geIiJ1L04w2qAE0qzQUb2g==,2022-06-01,uk,23,game 3,22.92,1,0,0,0,-7.26,0,0
2022-09-01,GOl6BQXsy0zvbvIWIoKEQw==,2022-05-01,ru,18,game 3,18.27,1,0,0,0,-57.96,0,0
2022-09-01,G+PCL1Jo+k4D3zpLGa3+aQ==,2022-09-01,uk,25,game 3,18.12,1,18.12,1,0,0,0,0
2022-09-01,gPRMy8HkmaiyX+13OxuP/A==,2022-04-01,ru,21,game 3,53.52,1,0,0,36.12,0,0,0
2022-09-01,gT0iqDKuIXNm4ceMd9eZ1A==,2022-07-01,uk,20,game 3,49.95,1,0,0,0,-7.83,0,0
2022-09-01,gxZPbCoYIu8slavUm05KGA==,2022-08-01,ru,14,game 3,49.5,1,0,0,29.7,0,0,0
2022-09-01,H2Tik+BqoLgAQX4uSw/8vA==,2022-04-01,uk,30,game 3,26.73,1,0,0,8.61,0,1,-26.73
2022-09-01,Hamw6F2EZmJfI2glmE2NEg==,2022-04-01,ru,24,game 3,20.91,1,0,0,0,-15.36,0,0
2022-09-01,hi1ErLiMLDP0HWvMqLKv6g==,2022-07-01,ru,18,game 3,79.56,1,0,0,47.43,0,0,0
2022-09-01,HJccOn6v5KHqBa8wRu42oQ==,2022-03-01,uk,20,game 3,28.14,1,0,0,2.94,0,1,-28.14
2022-09-01,HWpnvfSvYzUsQCcCKhetIg==,2022-07-01,uk,19,game 3,36.9,1,0,0,0,-65.58,0,0
2022-09-01,HxWcXHURvvtOJkrXAcDxQg==,2022-03-01,uk,15,game 3,42.72,1,0,0,0,-28.92,0,0
2022-09-01,I8yTxTfERu6jtLOfWB0dFQ==,2022-09-01,ru,33,game 3,43.29,1,43.29,1,0,0,1,-43.29
2022-09-01,ICBVvRc9TR+qF7IoBfEWsQ==,2022-08-01,uk,18,game 3,41.91,1,0,0,0,-2.46,0,0
2022-09-01,IdKyooyTjAbvCA7p+ujKCw==,2022-05-01,uk,19,game 3,41.61,1,0,0,0,-12.63,1,-41.61
2022-09-01,iFFApiXZ2wPdS666BLpKZw==,2022-03-01,uk,18,game 3,53.94,1,0,0,35.52,0,0,0
2022-09-01,iFnn4bfYgNs8OS5MCcLjeA==,2022-04-01,uk,28,game 3,27.93,1,0,0,6.54,0,0,0
2022-09-01,ildaqkizLaFesmkjCvlzmQ==,2022-06-01,uk,24,game 3,50.19,1,0,0,0,-8.04,1,-50.19
2022-09-01,jQW6YmVUlZdePPY7F9NgMg==,2022-09-01,uk,30,game 3,12.12,1,12.12,1,0,0,0,0
2022-09-01,juwM8fLyplCQTgKTP8dJgQ==,2022-07-01,ru,34,game 3,49.89,1,0,0,36.24,0,0,0
2022-09-01,jVhb69DTRT5TSWYEiUrlbg==,2022-03-01,uk,20,game 3,42.39,1,0,0,18.3,0,0,0
2022-09-01,K/6KHxREKTlFZXRfBNVNuQ==,2022-04-01,ru,19,game 3,31.53,1,0,0,0,-6.54,0,0
2022-09-01,lJW2nxFOiXDfsmSrwGsFQw==,2022-08-01,uk,20,game 3,66.33,1,0,0,0,-2.85,0,0
2022-09-01,LO9NuZYI6zP2HXEBAS4wpw==,2022-09-01,uk,23,game 3,15.78,1,15.78,1,0,0,0,0
2022-09-01,lx3SsUV7NOrv93tCexVp5A==,2022-07-01,uk,16,game 3,23.85,1,0,0,6.63,0,0,0
2022-09-01,MAkig8NeMsTs73r6K0uDpA==,2022-09-01,uk,20,game 3,14.55,1,14.55,1,0,0,0,0
2022-09-01,mEtO8F+CRPGmaJ8SHa7BbA==,2022-08-01,uk,32,game 3,27.12,1,0,0,0.42,0,0,0
2022-09-01,MjzYQ3OFStqCMS3HzrxA2g==,2022-09-01,ru,27,game 3,15.33,1,15.33,1,0,0,1,-15.33
2022-09-01,MRcEXu/KG95hsIyJM/816A==,2022-05-01,uk,32,game 3,14.67,1,0,0,0,-11.46,0,0
2022-09-01,MSxDpyVU8A+9Wgmnb8b1IQ==,2022-08-01,uk,14,game 3,27.54,1,0,0,0,-40.89,0,0
2022-09-01,mXihLMwkG8RgO1jsFnJXnA==,2022-08-01,uk,32,game 3,26.31,1,0,0,13.56,0,1,-26.31
2022-09-01,nNZDz4XCOjUv0OfYF+AAGg==,2022-09-01,uk,25,game 3,40.38,1,40.38,1,0,0,1,-40.38
2022-09-01,Np8MbaAllrt9d2F+g1ZvJQ==,2022-09-01,uk,22,game 3,121.02,1,121.02,1,0,0,0,0
2022-09-01,nPrRQwP3UZo2KBlM2mJ8fg==,2022-04-01,uk,24,game 3,17.16,1,0,0,1.83,0,0,0
2022-09-01,OAAGTJfPU2ECPJT1KYm2ZQ==,2022-09-01,uk,22,game 3,22.14,1,22.14,1,0,0,0,0
2022-09-01,ojVPXYZw2oeGtcmG7LcLGA==,2022-04-01,en,20,game 3,35.67,1,0,0,0,-22.35,1,-35.67
2022-09-01,orbgZNBGuhZZx63HTAbyIw==,2022-04-01,uk,25,game 3,54.45,1,0,0,0,-87.03,0,0
2022-09-01,ORSvkhCut21rsk0cVtJfJA==,2022-09-01,uk,21,game 3,146.25,1,146.25,1,0,0,0,0
2022-09-01,+osJakLn8jv4bzFmPieelw==,2022-08-01,uk,30,game 3,43.92,1,0,0,30.63,0,0,0
2022-09-01,pLOCMIX+imLIzoDehgdOPA==,2022-05-01,uk,22,game 3,109.89,1,0,0,0,-19.86,0,0
2022-09-01,PydH3c1l9bUvwz7hsiaBOg==,2022-08-01,uk,17,game 3,55.17,1,0,0,22.62,0,1,-55.17
2022-09-01,PzG6g7FMYUPp0RMvXhfesQ==,2022-09-01,uk,34,game 3,36.45,1,36.45,1,0,0,0,0
2022-09-01,q8UcdT1sZCl07AqhDVz5ZA==,2022-08-01,uk,15,game 3,61.98,1,0,0,0,-53.16,0,0
2022-09-01,qEF/fPDQLJPXIx6RiSIP1A==,2022-05-01,uk,20,game 3,77.04,1,0,0,28.53,0,0,0
2022-09-01,qmZRB16NnnCdNHWUcSyVDQ==,2022-06-01,ru,37,game 3,16.98,1,0,0,0,-25.89,1,-16.98
2022-09-01,QoHEss2e+b385deeX2p39Q==,2022-06-01,ru,22,game 3,59.07,1,0,0,0,-12.36,0,0
2022-09-01,qqYyR2vRI+7pgiuyTnVM+A==,2022-05-01,ru,19,game 3,50.91,1,0,0,9.6,0,1,-50.91
2022-09-01,QZBiEFECZAgVl5IkN9/cFw==,2022-05-01,en,16,game 3,252.66,1,0,0,47.61,0,0,0
2022-09-01,RiIlY436bXNX8MIW9vUaAQ==,2022-08-01,uk,18,game 3,79.08,1,0,0,53.79,0,0,0
2022-09-01,RoTHCVmIeMQXudXxn3ykNw==,2022-08-01,uk,21,game 3,35.55,1,0,0,0,-8.07,0,0
2022-09-01,RQBsCvxlogTNUidSygqgcQ==,2022-05-01,uk,28,game 3,45.39,1,0,0,0,-10.53,1,-45.39
2022-09-01,RsmjZqhi61Kd7U5ihaXhDw==,2022-06-01,uk,30,game 3,20.07,1,0,0,0,-48.51,1,-20.07
2022-09-01,rw8yxS9+t5PvgINa7EhMvQ==,2022-06-01,uk,18,game 3,103.62,1,0,0,61.11,0,1,-103.62
2022-09-01,RwtKwrRSrVpyAMRaDyhr8g==,2022-05-01,uk,44,game 3,15.21,1,0,0,0,-48.57,0,0
2022-09-01,sQqTFx1o31w2foAIr2LKNw==,2022-08-01,uk,32,game 3,49.74,1,0,0,13.95,0,0,0
2022-09-01,SwiAKdzn0b+A4XegM5x0Hw==,2022-08-01,uk,16,game 3,42.27,1,0,0,30.18,0,0,0
2022-09-01,SyWxmJ+Ha8K2C9UJt8blVA==,2022-03-01,ru,25,game 3,53.01,1,0,0,0,-10.44,0,0
2022-09-01,T+RA0/fgzbUBLF89D4AEDA==,2022-03-01,ru,23,game 3,18.51,1,0,0,0,-47.28,1,-18.51
2022-09-01,tUlbh1G7KYRxmBaQk4RPIw==,2022-08-01,uk,34,game 3,35.43,1,0,0,23.25,0,1,-35.43
2022-09-01,Uen3Ap0lnrgWVWJtFCSo7g==,2022-03-01,ru,17,game 3,20.19,1,0,0,0,-20.82,0,0
2022-09-01,UFVjte0RzYKTngAiVvjqPQ==,2022-08-01,uk,17,game 3,19.41,1,0,0,6.27,0,0,0
2022-09-01,UNcp1RmIObUiGNqLDHjNVw==,2022-05-01,uk,16,game 3,69.84,1,0,0,31.65,0,0,0
2022-09-01,V1hFT6jms7MK4yi6EFdt6A==,2022-09-01,uk,18,game 3,32.1,1,32.1,1,0,0,0,0
2022-09-01,V7J42heW8l19wiBJ8UpRyw==,2022-03-01,ru,25,game 3,54.24,1,0,0,0,-19.17,0,0
2022-09-01,v9uJC6CIm0KR00+LpWQUBg==,2022-06-01,uk,18,game 3,18.21,1,0,0,0,-76.29,0,0
2022-09-01,va4krMfpHwzELV/AUI7WHQ==,2022-08-01,uk,20,game 3,44.25,1,0,0,23.13,0,0,0
2022-09-01,VAduzk1Og0uicXfMLD3VbQ==,2022-08-01,uk,25,game 3,122.01,1,0,0,79.29,0,0,0
2022-09-01,Veep00i4vvZbTAVD6GMoiA==,2022-03-01,uk,38,game 3,49.53,1,0,0,0,-19.83,0,0
2022-09-01,VGEh7S+cxW9PT7H8KNgEGQ==,2022-08-01,uk,24,game 3,220.08,1,0,0,0,-104.07,0,0
2022-09-01,Vn7Z6/B2x4f/w8R6xVfw5w==,2022-07-01,uk,18,game 3,72.54,1,0,0,0,-0.66,0,0
2022-09-01,VTaIkhD9hJKcnvA6Kw5p9g==,2022-09-01,ru,25,game 3,28.32,1,28.32,1,0,0,0,0
2022-09-01,W6fRYNhsTNHQkvkoFEUaVQ==,2022-03-01,uk,16,game 3,43.5,1,0,0,0,-53.01,0,0
2022-09-01,wA+Rd++M6EKUppqQeb+pTw==,2022-08-01,uk,20,game 3,12.15,1,0,0,0,-3.45,0,0
2022-09-01,wDXJbTe2RLmAMKsPm5zZDg==,2022-05-01,ru,17,game 3,24.33,1,0,0,0,-79.38,0,0
2022-09-01,WHwqHTWZHdOrSBFh/vackQ==,2022-09-01,uk,18,game 3,13.2,1,13.2,1,0,0,0,0
2022-09-01,Wi8qtp9drPDZD0laCPi2Ng==,2022-05-01,uk,26,game 3,26.64,1,0,0,12.6,0,1,-26.64
2022-09-01,wjWDL/+l9D+LVt/9gNMH5Q==,2022-05-01,ru,20,game 3,43.53,1,0,0,8.31,0,0,0
2022-09-01,WMcncRFNp4e91e/Y3CwEvQ==,2022-07-01,uk,23,game 3,57.06,1,0,0,15.9,0,0,0
2022-09-01,WSQTlRZJRg4Rb+rqe56nJg==,2022-06-01,uk,26,game 3,30.51,1,0,0,4.2,0,0,0
2022-09-01,Wua5DlzLb2yNeSrcG9Xi3g==,2022-04-01,uk,23,game 3,17.67,1,0,0,0,-51.06,0,0
2022-09-01,xnLJlU804PSS9tXKmm7gZQ==,2022-04-01,ru,21,game 3,32.7,1,0,0,20.1,0,0,0
2022-09-01,+XPKfmhBmI2NdGQ96Iaysg==,2022-07-01,uk,38,game 3,21.87,1,0,0,3.39,0,0,0
2022-09-01,XqdSNtx2TLDI6FMex45KTw==,2022-09-01,uk,33,game 3,18.54,1,18.54,1,0,0,0,0
2022-09-01,xSi5UajdkNHXppWOTm6g8w==,2022-07-01,uk,20,game 3,67.56,1,0,0,0,-24,0,0
2022-09-01,xt/PY4N2zkZQgtlZ9Cg82w==,2022-06-01,ru,24,game 3,44.04,1,0,0,26.58,0,1,-44.04
2022-09-01,xVwGwMaEG1yZydv5VIfEQA==,2022-05-01,uk,22,game 3,62.97,1,0,0,45.03,0,0,0
2022-09-01,yFNWN0sYyxkSJ+yLRq1WqA==,2022-09-01,uk,16,game 3,114.27,1,114.27,1,0,0,0,0
2022-09-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,2022-07-01,uk,28,game 3,45.12,1,0,0,14.73,0,1,-45.12
2022-09-01,ymEApWLjh3I9oLJnWIBHFA==,2022-09-01,uk,19,game 3,33.27,1,33.27,1,0,0,0,0
2022-09-01,Y/nf8iBu/UCaNAuIRRjVwA==,2022-03-01,uk,15,game 3,20.16,1,0,0,0,-14.7,0,0
2022-09-01,ytNOQh7e6qNGQNC0T3RBxw==,2022-07-01,ru,26,game 3,90.09,1,0,0,49.26,0,0,0
2022-09-01,yZ1P1v1eYIbyD5wRy0chGw==,2022-09-01,uk,33,game 3,14.91,1,14.91,1,0,0,0,0
2022-09-01,Z7/6qvk8WKH3uR6IMYlCxw==,2022-05-01,uk,30,game 3,29.67,1,0,0,4.47,0,1,-29.67
2022-09-01,ZgTMXDOYCQOiAw4VI8H7AA==,2022-06-01,uk,25,game 3,79.17,1,0,0,0,-11.46,1,-79.17
2022-09-01,ZmjMhgyYl6o8iFq964FEWg==,2022-03-01,ru,17,game 3,67.65,1,0,0,0,-14.19,0,0
2022-09-01,zmZPan/KZoyrIR2r/SvLdA==,2022-05-01,ru,15,game 3,25.08,1,0,0,0,-49.23,0,0
2022-09-01,zSepnWFgLH0tQb1s4mxKZQ==,2022-03-01,uk,24,game 3,39.87,1,0,0,3.69,0,0,0
2022-10-01,"06RPvlsFPCmM9ag+iSM/Ag==",2022-04-01,ru,34,game 3,25.74,1,0,0,0,-22.98,0,0
2022-10-01,"0A5RkQrm+GBgG7KSFk/xhw==",2022-05-01,uk,31,game 3,35.73,1,0,0,0.24,0,0,0
2022-10-01,"0afix9qVNfU3GJY1n0QGkw==",2022-09-01,uk,25,game 3,13.23,1,0,0,0,-19.05,1,-13.23
2022-10-01,"1BBMagZRq/39AV1l2rm4Iw==",2022-08-01,ru,23,game 3,55.8,1,0,0,21,0,0,0
